0,1,1,1,0,0,0,1,2,1,1,1,1,1,1,2,0,3,3,1,0,1,0,4,0,0,62,2,9,0,0,0,19,10,31,11,125,86,50,50,40,0,229,170,113,0,89,0,60,0,0,Baby Yoda Math Team
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bare Minimum
0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beat Around The Bear
0,1,1,1,0,0,0,4,0,1,2,2,2,2,2,0,0,1,1,3,4,0,0,0,0,0,26,64,177,0,0,0,70,0,40,10,10,10,30,10,0,0,137,138,169,10,0,0,0,0,0,Berkeley Turkeys
0,1,1,1,0,0,0,1,2,1,0,0,0,1,1,2,0,3,3,3,4,0,0,0,0,0,9,109,6,0,0,0,90,20,227,0,0,0,170,121,20,0,190,172,167,20,0,0,0,0,0,Betty Ambassadors
0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,95,6,16,0,0,0,33,149,34,140,0,0,59,111,0,0,69,69,144,0,0,0,0,0,0,Black & Gold
0,1,1,1,0,0,0,1,1,1,3,1,4,1,1,1,2,1,1,1,2,3,4,4,0,0,3,12,5,0,0,0,19,144,35,192,51,10,62,53,70,30,124,105,109,10,164,10,100,0,0,Boars Typing
0,1,1,1,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,61,95,0,0,0,80,10,150,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BradleyLouieFanClub #m{nlIO0w'
0,1,1,1,0,0,0,1,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,21,0,0,0,32,10,69,100,10,0,129,129,0,0,0,0,0,0,0,0,0,0,0,Brenna Ren
0,1,2,4,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,60,40,0,0,0,10,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C--
0,1,1,1,0,0,0,1,0,1,2,0,0,1,1,2,0,4,4,0,0,0,0,0,0,0,13,52,43,0,0,0,90,0,96,10,0,0,124,125,20,0,40,10,0,0,0,0,0,0,0,C.V.S
0,1,1,1,0,0,0,1,2,1,1,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,67,35,0,0,0,59,10,81,81,0,0,101,101,101,0,70,0,0,0,0,0,0,0,0,C0DET1GER
0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCA
0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,0,4,7,4,0,0,0,27,103,9,10,10,10,27,27,28,168,18,18,44,44,85,85,128,202,0,CCA Team 1
0,1,1,1,0,0,0,1,4,1,1,0,0,1,1,0,0,1,1,2,0,1,3,4,0,0,13,12,16,0,0,0,176,20,108,111,0,0,36,92,0,0,73,73,10,0,124,180,40,0,0,CCA Team 2
0,1,1,1,0,0,0,1,2,1,2,2,0,1,1,1,0,1,1,1,4,4,0,4,4,0,9,19,67,0,0,0,53,20,103,10,10,0,76,57,68,0,85,75,147,10,80,0,180,10,0,CCA Team 3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cal
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,116,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,CaliCat
